route_id,source_type,file,symbol,blueprint,method,path_template,path_expr,route_family,feature_gates,decorators,auth_mode,contract_test_id,go_owner_package,cutover_switch_id,rollback_switch_id,rollback_value,migration_status,notes
ROUTE-0203,resource,endpoints/api/suconfig.py,SuperUserShutdown,api_bp,POST,/api/v1/superuser/shutdown,/v1/superuser/shutdown,api-v1,features.SUPER_USERS,show_if,session-or-oauth2,CT-ROUTE-0203,api-service,ROUTE_OWNER_API_V1_POST_API_V1_SUPERUSER_SHUTDOWN,ROUTE_OWNER_API_V1_POST_API_V1_SUPERUSER_SHUTDOWN,python,planned,auth_mode inferred from decorators/path family
ROUTE-0204,resource,endpoints/api/superuser.py,SuperUserTakeOwnership,api_bp,POST,/api/v1/superuser/takeownership/<namespace>,/v1/superuser/takeownership/<namespace>,api-v1,features.SUPER_USERS,show_if,session-or-oauth2,CT-ROUTE-0204,api-service,ROUTE_OWNER_API_V1_POST_API_V1_SUPERUSER_TAKEOWNERSHIP_NAMESPACE,ROUTE_OWNER_API_V1_POST_API_V1_SUPERUSER_TAKEOWNERSHIP_NAMESPACE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0205,resource,endpoints/api/superuser.py,SuperUserList,api_bp,GET,/api/v1/superuser/users/,/v1/superuser/users/,api-v1,features.SUPER_USERS,show_if,session-or-oauth2,CT-ROUTE-0205,api-service,ROUTE_OWNER_API_V1_GET_API_V1_SUPERUSER_USERS,ROUTE_OWNER_API_V1_GET_API_V1_SUPERUSER_USERS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0206,resource,endpoints/api/superuser.py,SuperUserList,api_bp,POST,/api/v1/superuser/users/,/v1/superuser/users/,api-v1,features.SUPER_USERS,show_if,session-or-oauth2,CT-ROUTE-0206,api-service,ROUTE_OWNER_API_V1_POST_API_V1_SUPERUSER_USERS,ROUTE_OWNER_API_V1_POST_API_V1_SUPERUSER_USERS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0207,resource,endpoints/api/superuser.py,SuperUserUserQuotaList,api_bp,GET,/api/v1/superuser/users/<namespace>/quota,/v1/superuser/users/<namespace>/quota,api-v1,features.SUPER_USERS; features.QUOTA_MANAGEMENT and features.EDIT_QUOTA,show_if,session-or-oauth2,CT-ROUTE-0207,api-service,ROUTE_OWNER_API_V1_GET_API_V1_SUPERUSER_USERS_NAMESPACE_QUOTA,ROUTE_OWNER_API_V1_GET_API_V1_SUPERUSER_USERS_NAMESPACE_QUOTA,python,planned,auth_mode inferred from decorators/path family
ROUTE-0208,resource,endpoints/api/superuser.py,SuperUserUserQuotaList,api_bp,POST,/api/v1/superuser/users/<namespace>/quota,/v1/superuser/users/<namespace>/quota,api-v1,features.SUPER_USERS; features.QUOTA_MANAGEMENT and features.EDIT_QUOTA,show_if,session-or-oauth2,CT-ROUTE-0208,api-service,ROUTE_OWNER_API_V1_POST_API_V1_SUPERUSER_USERS_NAMESPACE_QUOTA,ROUTE_OWNER_API_V1_POST_API_V1_SUPERUSER_USERS_NAMESPACE_QUOTA,python,planned,auth_mode inferred from decorators/path family
ROUTE-0209,resource,endpoints/api/superuser.py,SuperUserUserQuota,api_bp,DELETE,/api/v1/superuser/users/<namespace>/quota/<quota_id>,/v1/superuser/users/<namespace>/quota/<quota_id>,api-v1,features.SUPER_USERS; features.QUOTA_MANAGEMENT and features.EDIT_QUOTA,show_if,session-or-oauth2,CT-ROUTE-0209,api-service,ROUTE_OWNER_API_V1_DELETE_API_V1_SUPERUSER_USERS_NAMESPACE_QUOTA_QUOTA_ID,ROUTE_OWNER_API_V1_DELETE_API_V1_SUPERUSER_USERS_NAMESPACE_QUOTA_QUOTA_ID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0210,resource,endpoints/api/superuser.py,SuperUserUserQuota,api_bp,PUT,/api/v1/superuser/users/<namespace>/quota/<quota_id>,/v1/superuser/users/<namespace>/quota/<quota_id>,api-v1,features.SUPER_USERS; features.QUOTA_MANAGEMENT and features.EDIT_QUOTA,show_if,session-or-oauth2,CT-ROUTE-0210,api-service,ROUTE_OWNER_API_V1_PUT_API_V1_SUPERUSER_USERS_NAMESPACE_QUOTA_QUOTA_ID,ROUTE_OWNER_API_V1_PUT_API_V1_SUPERUSER_USERS_NAMESPACE_QUOTA_QUOTA_ID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0211,resource,endpoints/api/superuser.py,SuperUserManagement,api_bp,DELETE,/api/v1/superuser/users/<username>,/v1/superuser/users/<username>,api-v1,features.SUPER_USERS,show_if,session-or-oauth2,CT-ROUTE-0211,api-service,ROUTE_OWNER_API_V1_DELETE_API_V1_SUPERUSER_USERS_USERNAME,ROUTE_OWNER_API_V1_DELETE_API_V1_SUPERUSER_USERS_USERNAME,python,planned,auth_mode inferred from decorators/path family
ROUTE-0212,resource,endpoints/api/superuser.py,SuperUserManagement,api_bp,GET,/api/v1/superuser/users/<username>,/v1/superuser/users/<username>,api-v1,features.SUPER_USERS,show_if,session-or-oauth2,CT-ROUTE-0212,api-service,ROUTE_OWNER_API_V1_GET_API_V1_SUPERUSER_USERS_USERNAME,ROUTE_OWNER_API_V1_GET_API_V1_SUPERUSER_USERS_USERNAME,python,planned,auth_mode inferred from decorators/path family
ROUTE-0213,resource,endpoints/api/superuser.py,SuperUserManagement,api_bp,PUT,/api/v1/superuser/users/<username>,/v1/superuser/users/<username>,api-v1,features.SUPER_USERS,show_if,session-or-oauth2,CT-ROUTE-0213,api-service,ROUTE_OWNER_API_V1_PUT_API_V1_SUPERUSER_USERS_USERNAME,ROUTE_OWNER_API_V1_PUT_API_V1_SUPERUSER_USERS_USERNAME,python,planned,auth_mode inferred from decorators/path family
ROUTE-0214,resource,endpoints/api/superuser.py,SuperUserSendRecoveryEmail,api_bp,POST,/api/v1/superusers/users/<username>/sendrecovery,/v1/superusers/users/<username>/sendrecovery,api-v1,features.SUPER_USERS; features.MAILING,show_if,session-or-oauth2,CT-ROUTE-0214,api-service,ROUTE_OWNER_API_V1_POST_API_V1_SUPERUSERS_USERS_USERNAME_SENDRECOVERY,ROUTE_OWNER_API_V1_POST_API_V1_SUPERUSERS_USERS_USERNAME_SENDRECOVERY,python,planned,auth_mode inferred from decorators/path family
ROUTE-0215,resource,endpoints/api/team.py,TeamMemberInvite,api_bp,DELETE,/api/v1/teaminvite/<code>,/v1/teaminvite/<code>,api-v1,features.MAILING,show_if,session-or-oauth2,CT-ROUTE-0215,api-service,ROUTE_OWNER_API_V1_DELETE_API_V1_TEAMINVITE_CODE,ROUTE_OWNER_API_V1_DELETE_API_V1_TEAMINVITE_CODE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0216,resource,endpoints/api/team.py,TeamMemberInvite,api_bp,PUT,/api/v1/teaminvite/<code>,/v1/teaminvite/<code>,api-v1,features.MAILING,show_if,session-or-oauth2,CT-ROUTE-0216,api-service,ROUTE_OWNER_API_V1_PUT_API_V1_TEAMINVITE_CODE,ROUTE_OWNER_API_V1_PUT_API_V1_TEAMINVITE_CODE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0217,resource,endpoints/api/user.py,User,api_bp,DELETE,/api/v1/user/,/v1/user/,api-v1,,,session-or-oauth2,CT-ROUTE-0217,api-service,ROUTE_OWNER_API_V1_DELETE_API_V1_USER,ROUTE_OWNER_API_V1_DELETE_API_V1_USER,python,planned,auth_mode inferred from decorators/path family
ROUTE-0218,resource,endpoints/api/user.py,User,api_bp,GET,/api/v1/user/,/v1/user/,api-v1,,,session-or-oauth2,CT-ROUTE-0218,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER,ROUTE_OWNER_API_V1_GET_API_V1_USER,python,planned,auth_mode inferred from decorators/path family
ROUTE-0219,resource,endpoints/api/user.py,User,api_bp,POST,/api/v1/user/,/v1/user/,api-v1,,,session-or-oauth2,CT-ROUTE-0219,api-service,ROUTE_OWNER_API_V1_POST_API_V1_USER,ROUTE_OWNER_API_V1_POST_API_V1_USER,python,planned,auth_mode inferred from decorators/path family
ROUTE-0220,resource,endpoints/api/user.py,User,api_bp,PUT,/api/v1/user/,/v1/user/,api-v1,,,session-or-oauth2,CT-ROUTE-0220,api-service,ROUTE_OWNER_API_V1_PUT_API_V1_USER,ROUTE_OWNER_API_V1_PUT_API_V1_USER,python,planned,auth_mode inferred from decorators/path family
ROUTE-0221,resource,endpoints/api/logs.py,UserAggregateLogs,api_bp,GET,/api/v1/user/aggregatelogs,/v1/user/aggregatelogs,api-v1,features.AGGREGATED_LOG_COUNT_RETRIEVAL,show_if,session-or-oauth2,CT-ROUTE-0221,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_AGGREGATELOGS,ROUTE_OWNER_API_V1_GET_API_V1_USER_AGGREGATELOGS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0222,resource,endpoints/api/appspecifictokens.py,AppTokens,api_bp,GET,/api/v1/user/apptoken,/v1/user/apptoken,api-v1,features.APP_SPECIFIC_TOKENS,show_if,session-or-oauth2,CT-ROUTE-0222,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_APPTOKEN,ROUTE_OWNER_API_V1_GET_API_V1_USER_APPTOKEN,python,planned,auth_mode inferred from decorators/path family
ROUTE-0223,resource,endpoints/api/appspecifictokens.py,AppTokens,api_bp,POST,/api/v1/user/apptoken,/v1/user/apptoken,api-v1,features.APP_SPECIFIC_TOKENS,show_if,session-or-oauth2,CT-ROUTE-0223,api-service,ROUTE_OWNER_API_V1_POST_API_V1_USER_APPTOKEN,ROUTE_OWNER_API_V1_POST_API_V1_USER_APPTOKEN,python,planned,auth_mode inferred from decorators/path family
ROUTE-0224,resource,endpoints/api/appspecifictokens.py,AppToken,api_bp,DELETE,/api/v1/user/apptoken/<token_uuid>,/v1/user/apptoken/<token_uuid>,api-v1,features.APP_SPECIFIC_TOKENS,show_if,session-or-oauth2,CT-ROUTE-0224,api-service,ROUTE_OWNER_API_V1_DELETE_API_V1_USER_APPTOKEN_TOKEN_UUID,ROUTE_OWNER_API_V1_DELETE_API_V1_USER_APPTOKEN_TOKEN_UUID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0225,resource,endpoints/api/appspecifictokens.py,AppToken,api_bp,GET,/api/v1/user/apptoken/<token_uuid>,/v1/user/apptoken/<token_uuid>,api-v1,features.APP_SPECIFIC_TOKENS,show_if,session-or-oauth2,CT-ROUTE-0225,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_APPTOKEN_TOKEN_UUID,ROUTE_OWNER_API_V1_GET_API_V1_USER_APPTOKEN_TOKEN_UUID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0226,resource,endpoints/api/user.py,UserAssignedAuthorizations,api_bp,GET,/api/v1/user/assignedauthorization,/v1/user/assignedauthorization,api-v1,features.ASSIGN_OAUTH_TOKEN,show_if,session-or-oauth2,CT-ROUTE-0226,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_ASSIGNEDAUTHORIZATION,ROUTE_OWNER_API_V1_GET_API_V1_USER_ASSIGNEDAUTHORIZATION,python,planned,auth_mode inferred from decorators/path family
ROUTE-0227,resource,endpoints/api/user.py,UserAssignedAuthorization,api_bp,DELETE,/api/v1/user/assignedauthorization/<assigned_authorization_uuid>,/v1/user/assignedauthorization/<assigned_authorization_uuid>,api-v1,features.ASSIGN_OAUTH_TOKEN,show_if,session-or-oauth2,CT-ROUTE-0227,api-service,ROUTE_OWNER_API_V1_DELETE_API_V1_USER_ASSIGNEDAUTHORIZATION_ASSIGNED_AUTHORIZATION_UUID,ROUTE_OWNER_API_V1_DELETE_API_V1_USER_ASSIGNEDAUTHORIZATION_ASSIGNED_AUTHORIZATION_UUID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0228,resource,endpoints/api/user.py,UserAuthorizationList,api_bp,GET,/api/v1/user/authorizations,/v1/user/authorizations,api-v1,,,session-or-oauth2,CT-ROUTE-0228,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_AUTHORIZATIONS,ROUTE_OWNER_API_V1_GET_API_V1_USER_AUTHORIZATIONS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0229,resource,endpoints/api/user.py,UserAuthorization,api_bp,DELETE,/api/v1/user/authorizations/<access_token_uuid>,/v1/user/authorizations/<access_token_uuid>,api-v1,,,session-or-oauth2,CT-ROUTE-0229,api-service,ROUTE_OWNER_API_V1_DELETE_API_V1_USER_AUTHORIZATIONS_ACCESS_TOKEN_UUID,ROUTE_OWNER_API_V1_DELETE_API_V1_USER_AUTHORIZATIONS_ACCESS_TOKEN_UUID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0230,resource,endpoints/api/user.py,UserAuthorization,api_bp,GET,/api/v1/user/authorizations/<access_token_uuid>,/v1/user/authorizations/<access_token_uuid>,api-v1,,,session-or-oauth2,CT-ROUTE-0230,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_AUTHORIZATIONS_ACCESS_TOKEN_UUID,ROUTE_OWNER_API_V1_GET_API_V1_USER_AUTHORIZATIONS_ACCESS_TOKEN_UUID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0231,resource,endpoints/api/policy.py,UserAutoPrunePolicies,api_bp,GET,/api/v1/user/autoprunepolicy/,/v1/user/autoprunepolicy/,api-v1,features.AUTO_PRUNE,show_if,session-or-oauth2,CT-ROUTE-0231,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_AUTOPRUNEPOLICY,ROUTE_OWNER_API_V1_GET_API_V1_USER_AUTOPRUNEPOLICY,python,planned,auth_mode inferred from decorators/path family
ROUTE-0232,resource,endpoints/api/policy.py,UserAutoPrunePolicies,api_bp,POST,/api/v1/user/autoprunepolicy/,/v1/user/autoprunepolicy/,api-v1,features.AUTO_PRUNE,show_if,session-or-oauth2,CT-ROUTE-0232,api-service,ROUTE_OWNER_API_V1_POST_API_V1_USER_AUTOPRUNEPOLICY,ROUTE_OWNER_API_V1_POST_API_V1_USER_AUTOPRUNEPOLICY,python,planned,auth_mode inferred from decorators/path family
ROUTE-0233,resource,endpoints/api/policy.py,UserAutoPrunePolicy,api_bp,DELETE,/api/v1/user/autoprunepolicy/<policy_uuid>,/v1/user/autoprunepolicy/<policy_uuid>,api-v1,features.AUTO_PRUNE,show_if,session-or-oauth2,CT-ROUTE-0233,api-service,ROUTE_OWNER_API_V1_DELETE_API_V1_USER_AUTOPRUNEPOLICY_POLICY_UUID,ROUTE_OWNER_API_V1_DELETE_API_V1_USER_AUTOPRUNEPOLICY_POLICY_UUID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0234,resource,endpoints/api/policy.py,UserAutoPrunePolicy,api_bp,GET,/api/v1/user/autoprunepolicy/<policy_uuid>,/v1/user/autoprunepolicy/<policy_uuid>,api-v1,features.AUTO_PRUNE,show_if,session-or-oauth2,CT-ROUTE-0234,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_AUTOPRUNEPOLICY_POLICY_UUID,ROUTE_OWNER_API_V1_GET_API_V1_USER_AUTOPRUNEPOLICY_POLICY_UUID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0235,resource,endpoints/api/policy.py,UserAutoPrunePolicy,api_bp,PUT,/api/v1/user/autoprunepolicy/<policy_uuid>,/v1/user/autoprunepolicy/<policy_uuid>,api-v1,features.AUTO_PRUNE,show_if,session-or-oauth2,CT-ROUTE-0235,api-service,ROUTE_OWNER_API_V1_PUT_API_V1_USER_AUTOPRUNEPOLICY_POLICY_UUID,ROUTE_OWNER_API_V1_PUT_API_V1_USER_AUTOPRUNEPOLICY_POLICY_UUID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0236,resource,endpoints/api/billing.py,UserCard,api_bp,GET,/api/v1/user/card,/v1/user/card,api-v1,features.BILLING,show_if,session-or-oauth2,CT-ROUTE-0236,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_CARD,ROUTE_OWNER_API_V1_GET_API_V1_USER_CARD,python,planned,auth_mode inferred from decorators/path family
ROUTE-0237,resource,endpoints/api/billing.py,UserCard,api_bp,POST,/api/v1/user/card,/v1/user/card,api-v1,features.BILLING,show_if,session-or-oauth2,CT-ROUTE-0237,api-service,ROUTE_OWNER_API_V1_POST_API_V1_USER_CARD,ROUTE_OWNER_API_V1_POST_API_V1_USER_CARD,python,planned,auth_mode inferred from decorators/path family
ROUTE-0238,resource,endpoints/api/user.py,ClientKey,api_bp,POST,/api/v1/user/clientkey,/v1/user/clientkey,api-v1,,,session-or-oauth2,CT-ROUTE-0238,api-service,ROUTE_OWNER_API_V1_POST_API_V1_USER_CLIENTKEY,ROUTE_OWNER_API_V1_POST_API_V1_USER_CLIENTKEY,python,planned,auth_mode inferred from decorators/path family
ROUTE-0239,resource,endpoints/api/user.py,ConvertToOrganization,api_bp,POST,/api/v1/user/convert,/v1/user/convert,api-v1,"app.config[""AUTHENTICATION_TYPE""] == ""Database""",show_if,session-or-oauth2,CT-ROUTE-0239,api-service,ROUTE_OWNER_API_V1_POST_API_V1_USER_CONVERT,ROUTE_OWNER_API_V1_POST_API_V1_USER_CONVERT,python,planned,auth_mode inferred from decorators/path family
ROUTE-0240,resource,endpoints/api/logs.py,ExportUserLogs,api_bp,POST,/api/v1/user/exportlogs,/v1/user/exportlogs,api-v1,features.LOG_EXPORT,show_if,session-or-oauth2,CT-ROUTE-0240,api-service,ROUTE_OWNER_API_V1_POST_API_V1_USER_EXPORTLOGS,ROUTE_OWNER_API_V1_POST_API_V1_USER_EXPORTLOGS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0241,route,endpoints/web.py,user_initialize,web,POST,/api/v1/user/initialize,/api/v1/user/initialize,api-v1,features.USER_INITIALIZE,"web.route(""/api/v1/user/initialize"", methods=[""POST""]); route_show_if(features.USER_INITIALIZE)",session-or-oauth2,CT-ROUTE-0241,api-service,ROUTE_OWNER_API_V1_POST_API_V1_USER_INITIALIZE,ROUTE_OWNER_API_V1_POST_API_V1_USER_INITIALIZE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0242,resource,endpoints/api/billing.py,UserInvoiceField,api_bp,DELETE,/api/v1/user/invoice/field/<field_uuid>,/v1/user/invoice/field/<field_uuid>,api-v1,features.BILLING,show_if,session-or-oauth2,CT-ROUTE-0242,api-service,ROUTE_OWNER_API_V1_DELETE_API_V1_USER_INVOICE_FIELD_FIELD_UUID,ROUTE_OWNER_API_V1_DELETE_API_V1_USER_INVOICE_FIELD_FIELD_UUID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0243,resource,endpoints/api/billing.py,UserInvoiceFieldList,api_bp,GET,/api/v1/user/invoice/fields,/v1/user/invoice/fields,api-v1,features.BILLING,show_if,session-or-oauth2,CT-ROUTE-0243,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_INVOICE_FIELDS,ROUTE_OWNER_API_V1_GET_API_V1_USER_INVOICE_FIELDS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0244,resource,endpoints/api/billing.py,UserInvoiceFieldList,api_bp,POST,/api/v1/user/invoice/fields,/v1/user/invoice/fields,api-v1,features.BILLING,show_if,session-or-oauth2,CT-ROUTE-0244,api-service,ROUTE_OWNER_API_V1_POST_API_V1_USER_INVOICE_FIELDS,ROUTE_OWNER_API_V1_POST_API_V1_USER_INVOICE_FIELDS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0245,resource,endpoints/api/billing.py,UserInvoiceList,api_bp,GET,/api/v1/user/invoices,/v1/user/invoices,api-v1,features.BILLING,show_if,session-or-oauth2,CT-ROUTE-0245,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_INVOICES,ROUTE_OWNER_API_V1_GET_API_V1_USER_INVOICES,python,planned,auth_mode inferred from decorators/path family
ROUTE-0246,resource,endpoints/api/logs.py,UserLogs,api_bp,GET,/api/v1/user/logs,/v1/user/logs,api-v1,,,session-or-oauth2,CT-ROUTE-0246,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_LOGS,ROUTE_OWNER_API_V1_GET_API_V1_USER_LOGS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0247,resource,endpoints/api/billing.py,UserSkuList,api_bp,GET,/api/v1/user/marketplace,/v1/user/marketplace,api-v1,features.RH_MARKETPLACE,show_if,session-or-oauth2,CT-ROUTE-0247,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_MARKETPLACE,ROUTE_OWNER_API_V1_GET_API_V1_USER_MARKETPLACE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0248,resource,endpoints/api/user.py,UserNotificationList,api_bp,GET,/api/v1/user/notifications,/v1/user/notifications,api-v1,,,session-or-oauth2,CT-ROUTE-0248,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_NOTIFICATIONS,ROUTE_OWNER_API_V1_GET_API_V1_USER_NOTIFICATIONS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0249,resource,endpoints/api/user.py,UserNotification,api_bp,GET,/api/v1/user/notifications/<uuid>,/v1/user/notifications/<uuid>,api-v1,,,session-or-oauth2,CT-ROUTE-0249,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_NOTIFICATIONS_UUID,ROUTE_OWNER_API_V1_GET_API_V1_USER_NOTIFICATIONS_UUID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0250,resource,endpoints/api/user.py,UserNotification,api_bp,PUT,/api/v1/user/notifications/<uuid>,/v1/user/notifications/<uuid>,api-v1,,,session-or-oauth2,CT-ROUTE-0250,api-service,ROUTE_OWNER_API_V1_PUT_API_V1_USER_NOTIFICATIONS_UUID,ROUTE_OWNER_API_V1_PUT_API_V1_USER_NOTIFICATIONS_UUID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0251,resource,endpoints/api/billing.py,UserPlan,api_bp,GET,/api/v1/user/plan,/v1/user/plan,api-v1,features.BILLING,show_if,session-or-oauth2,CT-ROUTE-0251,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_PLAN,ROUTE_OWNER_API_V1_GET_API_V1_USER_PLAN,python,planned,auth_mode inferred from decorators/path family
ROUTE-0252,resource,endpoints/api/billing.py,UserPlan,api_bp,POST,/api/v1/user/plan,/v1/user/plan,api-v1,features.BILLING,show_if,session-or-oauth2,CT-ROUTE-0252,api-service,ROUTE_OWNER_API_V1_POST_API_V1_USER_PLAN,ROUTE_OWNER_API_V1_POST_API_V1_USER_PLAN,python,planned,auth_mode inferred from decorators/path family
ROUTE-0253,resource,endpoints/api/billing.py,UserPlan,api_bp,PUT,/api/v1/user/plan,/v1/user/plan,api-v1,features.BILLING,show_if,session-or-oauth2,CT-ROUTE-0253,api-service,ROUTE_OWNER_API_V1_PUT_API_V1_USER_PLAN,ROUTE_OWNER_API_V1_PUT_API_V1_USER_PLAN,python,planned,auth_mode inferred from decorators/path family
ROUTE-0254,resource,endpoints/api/user.py,PrivateRepositories,api_bp,GET,/api/v1/user/private,/v1/user/private,api-v1,features.BILLING,show_if,session-or-oauth2,CT-ROUTE-0254,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_PRIVATE,ROUTE_OWNER_API_V1_GET_API_V1_USER_PRIVATE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0255,resource,endpoints/api/namespacequota.py,UserQuotaList,api_bp,GET,/api/v1/user/quota,/v1/user/quota,api-v1,features.SUPER_USERS; features.QUOTA_MANAGEMENT and features.EDIT_QUOTA,show_if,session-or-oauth2,CT-ROUTE-0255,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_QUOTA,ROUTE_OWNER_API_V1_GET_API_V1_USER_QUOTA,python,planned,auth_mode inferred from decorators/path family
ROUTE-0256,resource,endpoints/api/namespacequota.py,UserQuota,api_bp,GET,/api/v1/user/quota/<quota_id>,/v1/user/quota/<quota_id>,api-v1,features.SUPER_USERS; features.QUOTA_MANAGEMENT and features.EDIT_QUOTA,show_if,session-or-oauth2,CT-ROUTE-0256,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_QUOTA_QUOTA_ID,ROUTE_OWNER_API_V1_GET_API_V1_USER_QUOTA_QUOTA_ID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0257,resource,endpoints/api/namespacequota.py,UserQuotaLimitList,api_bp,GET,/api/v1/user/quota/<quota_id>/limit,/v1/user/quota/<quota_id>/limit,api-v1,features.SUPER_USERS; features.QUOTA_MANAGEMENT and features.EDIT_QUOTA,show_if,session-or-oauth2,CT-ROUTE-0257,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_QUOTA_QUOTA_ID_LIMIT,ROUTE_OWNER_API_V1_GET_API_V1_USER_QUOTA_QUOTA_ID_LIMIT,python,planned,auth_mode inferred from decorators/path family
ROUTE-0258,resource,endpoints/api/namespacequota.py,UserQuotaLimit,api_bp,GET,/api/v1/user/quota/<quota_id>/limit/<limit_id>,/v1/user/quota/<quota_id>/limit/<limit_id>,api-v1,features.SUPER_USERS; features.QUOTA_MANAGEMENT and features.EDIT_QUOTA,show_if,session-or-oauth2,CT-ROUTE-0258,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_QUOTA_QUOTA_ID_LIMIT_LIMIT_ID,ROUTE_OWNER_API_V1_GET_API_V1_USER_QUOTA_QUOTA_ID_LIMIT_LIMIT_ID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0259,resource,endpoints/api/robot.py,UserRobotList,api_bp,GET,/api/v1/user/robots,/v1/user/robots,api-v1,,,session-or-oauth2,CT-ROUTE-0259,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_ROBOTS,ROUTE_OWNER_API_V1_GET_API_V1_USER_ROBOTS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0260,resource,endpoints/api/robot.py,UserRobot,api_bp,DELETE,/api/v1/user/robots/<robot_shortname>,/v1/user/robots/<robot_shortname>,api-v1,,,session-or-oauth2,CT-ROUTE-0260,api-service,ROUTE_OWNER_API_V1_DELETE_API_V1_USER_ROBOTS_ROBOT_SHORTNAME,ROUTE_OWNER_API_V1_DELETE_API_V1_USER_ROBOTS_ROBOT_SHORTNAME,python,planned,auth_mode inferred from decorators/path family
ROUTE-0261,resource,endpoints/api/robot.py,UserRobot,api_bp,GET,/api/v1/user/robots/<robot_shortname>,/v1/user/robots/<robot_shortname>,api-v1,,,session-or-oauth2,CT-ROUTE-0261,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_ROBOTS_ROBOT_SHORTNAME,ROUTE_OWNER_API_V1_GET_API_V1_USER_ROBOTS_ROBOT_SHORTNAME,python,planned,auth_mode inferred from decorators/path family
ROUTE-0262,resource,endpoints/api/robot.py,UserRobot,api_bp,PUT,/api/v1/user/robots/<robot_shortname>,/v1/user/robots/<robot_shortname>,api-v1,,,session-or-oauth2,CT-ROUTE-0262,api-service,ROUTE_OWNER_API_V1_PUT_API_V1_USER_ROBOTS_ROBOT_SHORTNAME,ROUTE_OWNER_API_V1_PUT_API_V1_USER_ROBOTS_ROBOT_SHORTNAME,python,planned,auth_mode inferred from decorators/path family
ROUTE-0263,resource,endpoints/api/robot.py,UserRobotPermissions,api_bp,GET,/api/v1/user/robots/<robot_shortname>/permissions,/v1/user/robots/<robot_shortname>/permissions,api-v1,,,session-or-oauth2,CT-ROUTE-0263,api-service,ROUTE_OWNER_API_V1_GET_API_V1_USER_ROBOTS_ROBOT_SHORTNAME_PERMISSIONS,ROUTE_OWNER_API_V1_GET_API_V1_USER_ROBOTS_ROBOT_SHORTNAME_PERMISSIONS,python,planned,auth_mode inferred from decorators/path family
